Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Shipping_Mode
ORD-10650,2024-10-04,CUST-1423,Corporate,East,Sports,Yoga Mat,8,904.5,0.15,6150.6,2061.0,First Class
ORD-11114,2023-01-10,CUST-1304,,West,Home & Kitchen,Coffee Maker,5,183.14,0.0,915.7,92.68,Standard
ORD-10407,2024-05-25,CUST-1228,Corporate,North,Electronics,Tablet,10,999.54,0.1,8995.86,687.34,First Class
ORD-10923,2023-08-03,CUST-1476,,West,Electronics,Smartwatch,6,1598.04,0.25,7191.18,667.44,Same Day
ORD-11377,2023-05-24,CUST-1073,Corporate,South,Clothing,Dress,2,186.32,0.0,372.64,103.05,Express
ORD-11868,2024-09-16,CUST-1192,Corporate,Central,Home & Kitchen,Coffee Maker,7,713.58,0.2,3996.05,966.63,Express
ORD-10572,2023-01-07,CUST-1125,Home Office,,Sports,Bicycle,8,694.26,0.0,5554.08,1279.47,Express
ORD-12064,2023-10-19,CUST-1115,Home Office,East,Sports,Dumbbells,5,1254.83,0.0,6274.15,1402.25,First Class
ORD-11612,2024-04-29,CUST-1414,Corporate,East,Home & Kitchen,Coffee Maker,6,345.05,0.2,1656.24,163.71,Same Day
ORD-11718,2023-01-22,CUST-1398,Corporate,South,Sports,Tennis Racket,1,625.69,0.25,469.27,75.11,First Class
ORD-12345,2024-10-05,CUST-1408,Home Office,East,Clothing,T-Shirt,4,160.48,0.2,513.54,151.8,Standard
ORD-10829,2024-04-20,CUST-1492,Home Office,East,Sports,Bicycle,9,1442.99,0.1,11688.22,730.95,Express
ORD-10507,2023-04-24,CUST-1326,Corporate,Central,Sports,Running Shoes,2,634.03,0.0,1268.06,115.38,First Class
ORD-11538,2024-11-30,CUST-1298,Corporate,South,Clothing,Shoes,3,32.28,0.0,96.84,14.72,First Class
ORD-11378,2023-12-25,CUST-1036,Consumer,East,Books,Textbook,7,55.23,0.15,328.62,35.49,Express
ORD-10890,2024-07-04,CUST-1149,Home Office,North,Books,Novel,3,26.78,0.0,80.34,25.29,Express
ORD-10457,2023-07-04,CUST-1264,Corporate,Central,Sports,Yoga Mat,3,1338.93,0.0,4016.79,401.29,Standard
ORD-10888,2024-04-12,CUST-1177,Home Office,East,Books,Self-Help,2,12.74,0.0,25.48,6.21,First Class
ORD-11508,2024-05-26,CUST-1484,Home Office,West,Home & Kitchen,Coffee Maker,3,212.32,0.25,477.72,71.74,Same Day
ORD-11803,2023-04-03,CUST-1261,Home Office,West,Books,Textbook,1,70.39,0.0,70.39,6.53,First Class
ORD-11700,2024-01-13,CUST-1369,Home Office,Central,Clothing,T-Shirt,7,87.96,0.25,461.79,122.42,First Class
ORD-10741,2024-09-12,CUST-1017,Home Office,North,Home & Kitchen,Vacuum,5,586.75,0.0,2933.75,714.72,Express
ORD-10210,2024-05-02,CUST-1244,Home Office,South,Electronics,Smartphone,9,209.33,0.0,1883.97,324.18,Same Day
ORD-10649,2024-06-19,CUST-1230,Corporate,South,Books,Cookbook,4,58.47,0.0,233.88,56.59,Express
ORD-10819,2023-02-24,CUST-1490,Home Office,Central,Sports,Yoga Mat,10,308.83,0.15,2625.05,585.53,Express
ORD-10742,2024-07-01,CUST-1443,Consumer,West,Home & Kitchen,Air Fryer,6,338.52,0.25,1523.34,389.33,First Class
ORD-10838,2023-04-24,CUST-1445,Corporate,Central,Books,Self-Help,4,24.64,0.25,73.92,17.85,First Class
ORD-11334,2023-10-08,CUST-1054,Consumer,South,Sports,Tennis Racket,4,1115.05,0.15,3791.17,761.58,Express
ORD-11322,2023-07-22,CUST-1051,Home Office,Central,Home & Kitchen,Coffee Maker,2,197.32,0.1,355.18,26.64,Express
ORD-11503,2024-10-04,CUST-1381,Home Office,East,Sports,Dumbbells,3,610.84,0.15,1557.64,81.32,Same Day
ORD-11027,2024-03-07,CUST-1124,Consumer,South,Home & Kitchen,Blender,3,271.02,0.25,609.79,186.59,Standard
ORD-10440,2024-11-18,CUST-1409,Home Office,North,Clothing,Jeans,5,192.73,0.0,963.65,81.32,First Class
ORD-11450,2024-05-13,CUST-1161,Home Office,Central,Clothing,Shoes,4,108.62,0.25,325.86,88.48,Standard
ORD-10414,2024-08-22,CUST-1247,Home Office,South,Books,Novel,1,47.13,0.15,40.06,13.24,Express
ORD-12318,2023-03-24,CUST-1204,Consumer,West,Electronics,Tablet,1,1036.2,0.0,1036.2,302.43,Standard
ORD-11017,2023-05-31,CUST-1180,Home Office,East,Clothing,T-Shirt,1,275.41,0.0,275.41,49.06,Express
ORD-12447,2023-05-29,CUST-1415,Corporate,West,Sports,Running Shoes,2,1301.84,0.0,2603.68,286.16,Standard
ORD-12036,2024-09-14,CUST-1149,Corporate,South,Clothing,Jeans,9,286.64,0.0,2579.76,620.23,Same Day
ORD-11831,2024-01-06,CUST-1314,Consumer,West,Clothing,T-Shirt,8,59.44,0.0,475.52,84.04,Express
ORD-12371,2024-04-23,CUST-1088,Consumer,central,Books,Textbook,10,39.26,0.0,392.6,52.71,First Class
ORD-10298,2023-05-16,CUST-1244,Consumer,,Electronics,Laptop,2,1452.07,0.25,2178.11,384.86,First Class
ORD-11805,2023-08-11,CUST-1474,Home Office,Central,Clothing,T-Shirt,4,148.01,0.0,592.04,108.27,Express
ORD-12275,2024-07-17,CUST-1423,Home Office,Central,Clothing,T-Shirt,4,299.86,0.0,1199.44,273.95,Standard
ORD-11514,2023-03-06,CUST-1374,Home Office,South,Sports,Tennis Racket,1,427.87,0.2,342.3,74.95,Express
ORD-11285,2023-11-06,CUST-1216,Corporate,North,Sports,Yoga Mat,2,588.32,0.0,1176.64,386.21,Express
ORD-10522,2023-11-27,CUST-1209,Home Office,East,Clothing,Dress,9,211.3,0.0,1901.7,444.83,Standard
ORD-11316,2023-10-12,CUST-1311,Home Office,NORTH,Electronics,Laptop,5,816.26,0.0,4081.3,478.71,Express
ORD-10464,2024-09-04,CUST-1448,Home Office,West,Books,Textbook,4,27.82,0.25,83.46,6.27,Same Day
ORD-10237,2023-08-11,CUST-1245,Consumer,East,Electronics,Smartphone,10,1648.37,0.2,13186.96,3315.67,Same Day
ORD-10109,2023-08-20,CUST-1440,Home Office,West,Home & Kitchen,Cookware Set,8,653.17,0.0,5225.36,481.92,Same Day
ORD-10657,2024-01-18,CUST-1069,Corporate,South,Books,Textbook,10,25.13,0.1,226.17,23.39,Same Day
ORD-11869,2023-06-05,CUST-1033,Corporate,North,Home & Kitchen,Air Fryer,5,371.98,0.1,1673.91,340.66,Express
ORD-12269,2024-07-13,CUST-1281,Consumer,Central,Electronics,Laptop,10,1407.05,0.1,12663.45,3574.04,Express
ORD-10252,2024-07-31,CUST-1123,Home Office,West,Sports,Dumbbells,7,1134.58,0.0,7942.06,1110.17,Same Day
ORD-11200,2024-03-25,CUST-1114,Consumer,East,Electronics,Headphones,2,712.62,0.0,1425.24,188.35,Same Day
ORD-12202,2024-09-20,CUST-1260,Corporate,East,Sports,Dumbbells,9,280.37,0.25,1892.5,581.87,Same Day
ORD-11917,2023-02-20,CUST-1364,Home Office,CENTRAL,Clothing,Dress,3,78.83,0.15,201.02,62.33,Express
ORD-10756,2023-02-16,CUST-1002,Corporate,Central,Home & Kitchen,Air Fryer,10,754.49,0.2,6035.92,1656.69,First Class
ORD-10678,2023-06-29,CUST-1429,Home Office,South,Clothing,Dress,9,278.76,0.0,2508.84,262.64,Express
ORD-10471,2024-01-29,CUST-1476,,Central,Electronics,Headphones,2,599.19,0.15,1018.62,62.47,Same Day
ORD-11885,2024-03-07,CUST-1160,Consumer,West,Sports,Tennis Racket,9,1135.24,0.25,7662.87,1290.93,Express
ORD-11018,2023-10-16,CUST-1182,Consumer,Central,Books,Novel,2,44.43,0.0,88.86,7.16,Same Day
ORD-11888,2024-07-24,CUST-1314,Corporate,West,Books,Cookbook,5,57.77,0.25,216.64,69.52,First Class
ORD-11123,2023-08-11,CUST-1144,Home Office,,Home & Kitchen,Vacuum,5,266.19,0.0,1330.95,247.77,Standard
ORD-11832,2024-03-29,CUST-1368,Home Office,North,Sports,Bicycle,3,434.95,0.15,1109.12,261.56,First Class
ORD-10367,2024-06-20,CUST-1450,Home Office,North,Electronics,Headphones,7,1477.22,0.0,10340.54,2938.32,Express
ORD-11994,2024-02-10,CUST-1100,Consumer,North,Clothing,Dress,6,46.19,0.0,277.14,47.71,Same Day
ORD-10761,2023-09-24,CUST-1083,Home Office,West,Electronics,Smartphone,4,467.52,0.0,1870.08,113.62,First Class
ORD-10617,2023-12-06,CUST-1215,Corporate,East,Sports,Yoga Mat,9,716.58,0.1,5804.3,1289.66,Same Day
ORD-10527,2023-08-25,CUST-1272,Corporate,South,Electronics,Headphones,4,340.28,0.15,1156.95,91.56,Express
ORD-11299,2023-04-11,CUST-1196,Home Office,West,Electronics,Smartwatch,8,1693.76,0.2,10840.06,1102.23,First Class
ORD-11452,2024-09-30,CUST-1465,Corporate,Central,Clothing,Jeans,5,288.23,0.25,1080.86,75.45,First Class
ORD-11829,2024-04-09,CUST-1060,Consumer,East,Clothing,Dress,1,159.04,0.25,119.28,9.44,Express
ORD-12302,2023-07-05,CUST-1196,Consumer,South,Electronics,Headphones,6,1105.86,0.2,5308.13,996.37,Express
ORD-10767,2024-08-05,CUST-1066,Consumer,North,Electronics,Smartwatch,6,1911.61,0.2,9175.73,3211.01,Same Day
ORD-11736,2023-01-31,CUST-1281,Consumer,West,Electronics,Smartphone,10,1824.05,0.15,15504.42,2794.59,Same Day
ORD-12143,2023-02-02,CUST-1083,Corporate,South,Electronics,Headphones,2,1936.73,0.25,2905.1,918.85,First Class
ORD-12052,2023-08-27,CUST-1063,Consumer,North,Clothing,T-Shirt,10,287.07,0.2,2296.56,345.54,Express
ORD-10100,2024-03-17,CUST-1074,Consumer,Central,Home & Kitchen,Coffee Maker,1,84.49,0.0,84.49,13.31,First Class
ORD-10422,2024-01-26,CUST-1198,Corporate,East,Clothing,Dress,5,239.61,0.2,958.44,238.99,Standard
ORD-10261,2024-10-02,CUST-1253,Home Office,Central,Home & Kitchen,Vacuum,6,637.0,0.0,3822.0,1273.75,Express
ORD-10565,2023-04-26,CUST-1092,Home Office,Central,Sports,Dumbbells,8,708.78,0.0,5670.24,1512.79,Express
ORD-12461,2023-12-24,CUST-1469,Corporate,East,Sports,Tennis Racket,3,659.81,0.25,1484.57,504.91,Same Day
ORD-12004,31/05/2023,CUST-1130,Consumer,West,Clothing,Shoes,2,57.71,0.0,115.42,16.0,Express
ORD-10179,2023-11-04,CUST-1435,Consumer,South,Home & Kitchen,Cookware Set,9,582.16,0.15,4453.52,610.62,Same Day
ORD-11740,2023-01-31,CUST-1426,Consumer,West,Sports,Running Shoes,5,1278.4,0.2,5113.6,1634.81,Express
ORD-11340,2023-07-23,CUST-1346,Home Office,East,Clothing,Jeans,4,109.95,0.1,395.82,62.8,Same Day
ORD-10670,2023-02-25,CUST-1032,,East,Home & Kitchen,Cookware Set,9,723.45,0.2,5208.84,921.33,First Class
ORD-12005,2024-11-26,CUST-1263,Home Office,North,Home & Kitchen,Air Fryer,5,571.57,0.2,2286.28,218.09,First Class
ORD-10841,2024-03-13,CUST-1328,Home Office,North,Sports,Tennis Racket,9,398.06,0.1,3224.29,163.11,Same Day
ORD-11800,2023-09-26,CUST-1250,Consumer,South,Electronics,Tablet,2,1528.93,0.15,2599.18,320.8,First Class
ORD-10291,2023-10-12,CUST-1355,Corporate,West,Books,Novel,2,54.35,0.1,97.83,20.02,First Class
ORD-10141,2023-04-27,CUST-1271,Home Office,South,Home & Kitchen,Blender,3,299.8,0.0,899.4,182.71,Same Day
ORD-11366,2023-05-15,CUST-1167,Corporate,East,Books,Self-Help,10,46.39,0.0,463.9,128.95,
ORD-11441,2023-09-14,CUST-1176,Home Office,West,Home & Kitchen,Air Fryer,4,340.08,0.2,1088.26,214.57,First Class
ORD-11117,2024-06-14,CUST-1396,Home Office,Central,Home & Kitchen,Vacuum,6,60.17,0.0,361.02,94.97,First Class
ORD-10605,2023-06-02,CUST-1231,Home Office,East,Clothing,Jeans,1,268.43,0.25,201.32,18.93,First Class
ORD-11014,2023-12-13,CUST-1436,Home Office,North,Clothing,Dress,1,23.78,0.25,17.84,1.46,Express
ORD-10944,2024-11-27,CUST-1233,Consumer,Central,Sports,Bicycle,5,490.99,0.25,1841.21,212.98,Same Day
ORD-10480,2023-09-12,CUST-1147,Consumer,West,Books,Biography,1,46.16,0.2,36.93,11.07,Same Day
ORD-11127,2023-11-27,CUST-1411,Home Office,South,Home & Kitchen,Cookware Set,3,497.78,0.15,1269.34,229.43,Express
ORD-10354,2024-02-01,CUST-1094,Corporate,West,Books,Cookbook,5,72.64,0.0,363.2,88.1,Same Day
ORD-12217,2024-08-31,CUST-1171,Consumer,West,Clothing,T-Shirt,3,281.59,0.25,633.58,38.36,First Class
ORD-11578,2023-04-05,CUST-1317,Consumer,Central,Clothing,Shoes,9,107.25,0.0,965.25,115.39,Express
ORD-10247,2024-09-26,CUST-1269,Corporate,East,Clothing,T-Shirt,9,277.05,0.0,2493.45,304.93,Same Day
ORD-12057,2024-08-25,CUST-1378,Corporate,East,Books,Textbook,4,34.71,0.1,124.96,13.71,First Class
ORD-11178,2024-07-18,CUST-1160,Consumer,West,Books,Novel,2,50.57,0.0,101.14,32.28,Express
ORD-11525,2023-04-19,CUST-1115,Home Office,West,Clothing,Dress,7,118.32,0.2,662.59,182.52,Express
ORD-11552,2024-04-26,CUST-1261,Corporate,West,Home & Kitchen,Cookware Set,10,677.24,0.0,6772.4,2206.43,Express
ORD-11730,2024-08-05,CUST-1127,Consumer,East,Clothing,Dress,10,239.39,0.1,2154.51,519.31,Standard
ORD-12094,2024-06-09,CUST-1021,Consumer,East,Clothing,T-Shirt,1,44.07,0.0,44.07,9.22,First Class
ORD-10029,2023-03-17,CUST-1275,Consumer,Central,Home & Kitchen,Coffee Maker,10,56.99,0.15,484.41,168.98,Same Day
ORD-10509,2023-01-16,CUST-1252,,East,Home & Kitchen,Blender,1,586.4,0.0,586.4,45.19,First Class
ORD-10861,2023-07-02,CUST-1100,Consumer,South,Clothing,Jacket,6,221.27,0.25,995.72,215.43,Same Day
ORD-11381,2023-12-16,CUST-1448,Corporate,North,Electronics,Smartwatch,8,1537.24,0.0,12297.92,874.64,First Class
ORD-10582,2024-09-22,CUST-1491,Consumer,South,Electronics,Laptop,6,1434.5,0.1,7746.3,2070.73,Express
ORD-11926,28/11/2023,CUST-1051,Corporate,Central,Electronics,Smartphone,1,1976.21,0.25,1482.16,272.87,Same Day
ORD-11220,2023-10-04,CUST-1441,Consumer,North,Home & Kitchen,Coffee Maker,7,659.75,0.2,3694.6,628.91,Standard
ORD-12013,2023-12-16,CUST-1094,Corporate,Central,Sports,Running Shoes,10,1389.81,0.0,13898.1,2813.17,Express
ORD-12114,2024-11-20,CUST-1000,Consumer,West,Sports,Tennis Racket,5,111.27,0.0,556.35,153.01,Express
ORD-10508,2024-07-01,CUST-1011,Consumer,North,Home & Kitchen,Air Fryer,6,419.0,0.0,2514.0,240.45,Same Day
ORD-10450,2023-08-28,CUST-1021,Home Office,South,Electronics,Smartphone,4,1570.65,0.0,6282.6,812.39,Same Day
ORD-10798,2024-06-12,CUST-1406,Home Office,East,Clothing,Shoes,7,135.75,0.1,855.23,286.97,Standard
ORD-12151,2023-07-28,CUST-1218,Corporate,North,Sports,Bicycle,1,263.94,0.0,263.94,22.14,Standard
ORD-11110,2023-03-09,CUST-1272,Consumer,East,Clothing,T-Shirt,1,34.88,0.15,29.65,3.85,Express
ORD-10332,2023-10-14,CUST-1196,Consumer,West,Home & Kitchen,Vacuum,9,358.99,0.1,2907.82,198.59,Express
ORD-11364,2023-05-27,CUST-1115,Home Office,North,Books,Self-Help,4,23.74,0.15,80.72,7.18,Standard
ORD-10637,2024-01-03,CUST-1170,Home Office,East,Sports,Dumbbells,8,29.88,0.0,239.04,52.63,First Class
ORD-10821,2024-08-26,CUST-1023,Corporate,North,Clothing,Dress,9,144.38,0.15,1104.51,161.4,Same Day
ORD-12152,2024-09-01,CUST-1480,Consumer,west,Clothing,Jacket,5,277.3,0.0,1386.5,124.03,First Class
ORD-11976,2023-12-31,CUST-1125,Consumer,Central,Electronics,Smartwatch,7,271.7,0.25,1426.42,360.93,First Class
ORD-12045,2023-07-09,CUST-1030,Corporate,North,Sports,Dumbbells,8,896.63,0.15,6097.08,1213.29,Express
ORD-10353,2023-03-25,CUST-1242,Consumer,East,Clothing,T-Shirt,3,27.21,0.2,65.3,8.98,First Class
ORD-11487,2023-09-30,CUST-1034,Corporate,West,Clothing,Dress,9,110.06,0.1,891.49,168.32,Express
ORD-10208,2023-05-21,CUST-1055,Home Office,Central,Clothing,Jeans,5,251.83,0.15,1070.28,277.04,Express
ORD-10703,2023-01-11,CUST-1386,Consumer,North,Books,Novel,1,73.6,0.0,73.6,10.34,Express
ORD-12039,2024-05-18,CUST-1141,Consumer,South,Electronics,Laptop,5,1156.83,0.1,5205.73,1327.99,Standard
ORD-11411,2024-03-16,CUST-1450,Corporate,West,Clothing,Jacket,5,71.24,0.0,356.2,36.77,Standard
ORD-11375,2023-10-13,CUST-1025,Corporate,East,Clothing,Dress,10,283.81,0.1,2554.29,785.41,First Class
ORD-11116,2023-12-26,CUST-1279,Corporate,West,Clothing,T-Shirt,6,48.0,0.1,259.2,51.11,Same Day
ORD-10695,2024-06-26,CUST-1327,Consumer,Central,Home & Kitchen,Cookware Set,6,364.64,0.0,2187.84,299.64,Express
ORD-12344,2023-05-10,CUST-1191,Home Office,East,Books,Self-Help,3,42.27,0.0,126.81,24.07,Express
ORD-11080,2024-07-02,CUST-1011,Home Office,Central,Clothing,Dress,2,227.68,0.0,455.36,105.57,Express
ORD-11993,2023-09-07,CUST-1190,Home Office,South,Books,Cookbook,3,35.14,0.2,84.34,26.38,Standard
ORD-10532,2023-08-16,CUST-1109,Corporate,North,Home & Kitchen,Air Fryer,3,62.23,0.0,186.69,9.7,Same Day
ORD-11673,2023-07-17,CUST-1088,Consumer,South,Electronics,Laptop,10,1965.27,0.0,19652.7,4916.9,Standard
ORD-12223,2023-03-12,CUST-1242,Consumer,West,Books,Novel,9,49.86,0.25,336.56,117.07,Same Day
ORD-10199,2024-06-05,CUST-1272,Corporate,Central,Clothing,Shoes,5,297.37,0.15,1263.82,190.73,Same Day
ORD-10229,2023-04-14,CUST-1304,Consumer,West,Books,Self-Help,1,63.62,0.0,63.62,7.11,Standard
ORD-11309,2024-04-14,CUST-1460,Home Office,West,Books,Textbook,6,28.52,0.2,136.9,35.34,Express
ORD-10485,2024-07-07,CUST-1016,Home Office,EAST,Clothing,Dress,9,55.91,0.25,377.39,66.78,First Class
ORD-10420,2023-05-30,CUST-1429,Consumer,East,Electronics,Smartphone,3,680.56,0.0,2041.68,520.66,
ORD-10869,2024-01-22,CUST-1292,Consumer,East,Clothing,Shoes,7,261.69,0.0,1831.83,259.75,Same Day
ORD-11551,2024-01-14,CUST-1142,Corporate,East,Sports,Yoga Mat,3,1064.1,0.25,2394.22,580.41,First Class
ORD-11846,2023-05-22,CUST-1358,Corporate,North,Books,Textbook,10,15.53,0.0,155.3,32.21,Standard
ORD-10315,2024-08-08,CUST-1190,Consumer,Central,Clothing,Jacket,6,89.51,0.0,537.06,159.94,Standard
ORD-10430,2023-10-17,CUST-1012,Home Office,East,Home & Kitchen,Vacuum,2,736.95,0.1,1326.51,168.44,First Class
ORD-12428,2024-12-28,CUST-1083,Corporate,South,Home & Kitchen,Blender,5,646.55,0.1,2909.47,370.34,Standard
ORD-10969,2023-06-24,CUST-1162,Corporate,South,Sports,Running Shoes,10,838.52,0.0,8385.2,2674.64,Same Day
ORD-10069,2024-12-29,CUST-1251,Corporate,North,Clothing,Shoes,4,156.8,0.2,501.76,96.75,Standard
ORD-11446,2024-07-15,CUST-1441,Corporate,East,Clothing,Jeans,10,179.15,0.0,1791.5,573.47,Same Day
ORD-10387,2023-08-20,CUST-1355,Corporate,East,Home & Kitchen,Air Fryer,1,192.93,0.2,154.34,41.68,Express
ORD-11677,2023-08-23,CUST-1358,Consumer,East,Electronics,Smartphone,3,581.21,0.1,1569.27,129.51,Same Day
ORD-10781,2024-07-05,CUST-1097,Consumer,East,Books,Textbook,7,55.48,0.25,291.27,69.27,First Class
ORD-11374,2023-04-13,CUST-1348,Consumer,Central,Sports,Running Shoes,9,820.7,0.0,7386.3,1199.1,Express
ORD-11553,2024-09-23,CUST-1323,Consumer,East,Books,Biography,8,16.37,0.0,130.96,27.48,Same Day
ORD-10668,2024-07-26,CUST-1360,,Central,Home & Kitchen,Vacuum,6,514.35,0.0,3086.1,316.57,Express
ORD-10231,2023-05-27,CUST-1338,Home Office,South,Sports,Running Shoes,6,876.78,0.0,5260.68,739.28,First Class
ORD-11379,2024-03-30,CUST-1072,Home Office,East,Books,Novel,10,60.82,0.2,486.56,46.49,Same Day
ORD-11944,2024-09-17,CUST-1091,Corporate,North,Sports,Yoga Mat,10,159.91,0.0,1599.1,547.56,Standard
ORD-11259,2024-08-22,CUST-1197,Consumer,Central,Home & Kitchen,Air Fryer,3,387.25,0.0,1161.75,389.07,Express
ORD-11550,2024-03-19,CUST-1307,Consumer,West,Clothing,Jeans,5,187.71,0.1,844.7,238.15,Standard
ORD-11978,2024-07-30,CUST-1284,Home Office,West,Home & Kitchen,Cookware Set,8,768.27,0.0,6146.16,1698.01,Same Day
ORD-12056,2023-09-21,CUST-1439,Corporate,North,Clothing,Shoes,7,269.35,0.2,1508.36,523.68,Standard
ORD-12292,2023-05-31,CUST-1051,Corporate,North,Sports,Yoga Mat,6,1225.72,0.25,5515.74,654.11,First Class
ORD-10445,2024-07-05,CUST-1100,Corporate,North,Clothing,Dress,5,42.95,0.25,161.06,47.99,Standard
ORD-11336,2023-02-27,CUST-1327,Corporate,East,Clothing,Jacket,10,296.34,0.1,2667.06,180.81,Same Day
ORD-11465,2024-01-18,CUST-1033,Consumer,,Electronics,Smartphone,2,1651.21,0.0,3302.42,238.85,Express
ORD-12166,2023-07-28,CUST-1018,Corporate,South,Sports,Bicycle,5,319.17,0.25,1196.89,383.47,First Class
ORD-10279,2024-12-11,CUST-1072,Home Office,West,Clothing,Jacket,5,53.0,0.0,265.0,27.8,First Class
ORD-10486,2023-01-09,CUST-1006,Home Office,South,Clothing,Shoes,9,293.42,0.1,2376.7,343.9,First Class
ORD-10482,2023-09-13,CUST-1428,Home Office,East,Clothing,Jeans,5,225.92,0.0,1129.6,134.15,Express
ORD-10554,2024-12-06,CUST-1361,Home Office,South,Clothing,Dress,4,171.58,0.25,514.74,47.06,First Class
ORD-10478,2024-04-14,CUST-1348,Corporate,Central,Books,Cookbook,4,49.42,0.25,148.26,22.52,Standard
ORD-11988,2024-05-03,CUST-1083,Consumer,North,Home & Kitchen,Cookware Set,2,699.67,0.15,1189.44,108.75,Express
ORD-10322,2023-05-14,CUST-1121,Corporate,East,Books,Novel,1,51.43,0.1,46.29,11.51,Same Day
ORD-11011,2024-12-04,CUST-1311,Consumer,North,Clothing,Jacket,3,25.89,0.0,77.67,22.93,Express
ORD-12131,2024-01-15,CUST-1422,Home Office,South,Books,Cookbook,1,36.99,0.1,33.29,9.21,Standard
ORD-10817,2024-02-01,CUST-1119,Corporate,East,Clothing,Jacket,10,45.01,0.2,360.08,85.37,Standard
ORD-10707,2024-01-24,CUST-1217,Consumer,Central,Home & Kitchen,Air Fryer,2,188.84,0.0,377.68,113.46,
ORD-12201,2023-09-24,CUST-1355,Home Office,Central,Electronics,Smartwatch,1,941.17,0.1,847.05,168.21,Standard
ORD-11005,2023-02-22,CUST-1328,Consumer,South,Electronics,Smartphone,5,1895.68,0.0,9478.4,1242.91,Standard
ORD-10408,2023-04-04,CUST-1405,Home Office,Central,Electronics,Laptop,1,926.19,0.15,787.26,169.05,Same Day
ORD-12287,2024-04-28,CUST-1010,,West,Sports,Bicycle,8,838.44,0.0,6707.52,1137.08,Same Day
ORD-12272,2024-01-15,CUST-1159,Consumer,East,Home & Kitchen,Coffee Maker,1,662.42,0.0,662.42,51.23,Standard
ORD-12400,2024-04-13,CUST-1075,Home Office,Central,Sports,Running Shoes,1,1134.59,0.2,907.67,277.02,Same Day
ORD-11859,2024-05-30,CUST-1320,Home Office,East,Electronics,Laptop,1,1956.82,0.2,1565.46,471.02,Standard
ORD-11161,2023-05-09,CUST-1220,Home Office,West,Electronics,Smartwatch,7,1067.91,0.25,5606.53,914.81,Express
ORD-11068,2024-11-05,CUST-1135,Corporate,West,Electronics,Headphones,9,1607.95,0.0,14471.55,1885.39,Express
ORD-11817,2023-11-25,CUST-1056,Corporate,North,Clothing,Shoes,10,200.71,0.25,1505.33,433.95,Same Day
ORD-11265,2024-11-25,CUST-1205,Corporate,North,Books,Textbook,6,27.68,0.15,141.17,21.37,Express
ORD-10567,2023-04-04,CUST-1058,Home Office,West,Home & Kitchen,Cookware Set,3,568.79,0.2,1365.1,368.55,Same Day
ORD-10149,2023-12-09,CUST-1033,Corporate,North,Books,Biography,1,57.52,0.25,43.14,10.32,First Class
ORD-11228,2023-11-26,CUST-1352,Home Office,Central,Home & Kitchen,Vacuum,6,283.59,0.25,1276.15,121.47,First Class
ORD-11125,2023-07-21,CUST-1221,Home Office,North,Sports,Tennis Racket,2,253.68,0.2,405.89,53.25,Same Day
ORD-11033,2023-10-06,CUST-1498,Consumer,Central,Sports,Tennis Racket,4,476.4,0.1,1715.04,564.99,First Class
ORD-11380,2024-09-04,CUST-1241,Consumer,West,Electronics,Laptop,9,1137.12,0.0,10234.08,2880.87,Same Day
ORD-11044,24/05/2024,CUST-1049,Consumer,South,Clothing,Dress,3,189.93,0.15,484.32,115.43,Same Day
ORD-12399,2024-02-29,CUST-1281,Consumer,East,Books,Textbook,9,38.15,0.0,343.35,79.04,
ORD-12413,2024-05-11,CUST-1495,Home Office,South,Home & Kitchen,Air Fryer,6,105.27,0.15,536.88,76.84,Express
ORD-11546,2023-04-12,CUST-1088,Corporate,Central,Books,Textbook,8,23.21,0.1,167.11,32.36,Standard
ORD-10618,2024-07-31,CUST-1133,Consumer,West,Clothing,T-Shirt,10,214.61,0.2,1716.88,242.46,Express
ORD-10163,2024-05-26,CUST-1305,Home Office,North,Electronics,Laptop,10,629.19,0.1,5662.71,389.83,Express
ORD-10402,2023-04-26,CUST-1454,,West,Sports,Yoga Mat,3,1297.3,0.1,3502.71,1142.3,Standard
ORD-12016,2023-11-05,CUST-1397,Corporate,East,Sports,Tennis Racket,3,313.23,0.1,845.72,249.46,Express
ORD-12044,2023-01-18,CUST-1291,Home Office,North,Electronics,Smartwatch,6,1579.57,0.0,9477.42,1691.53,First Class
